Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2001-07-12,10.6958,11.024,10.6958,10.7244,1485608.3608252
2001-07-13,10.8265,10.8265,10.5336,10.628,831104.22263795
2001-07-16,10.628,11.086,10.628,11.024,1460316.2994052
2001-07-17,10.9219,10.9219,10.7912,10.7912,1057884.9558404
2001-07-18,10.6958,10.8599,10.628,10.8599,892768.68712851
2001-07-19,10.7587,11.1881,10.7244,11.1185,1727224.3646608
2001-07-20,10.8876,11.1185,10.7244,10.7587,1583996.3032424
2001-07-23,10.7587,10.8599,10.6958,10.7587,1171739.055647
2001-07-24,10.7587,10.7912,10.4658,10.5965,1450800.5988295
2001-07-25,10.8265,10.9553,10.5336,10.6633,1166331.4548793
2001-07-26,10.7244,11.024,10.7244,10.9916,961626.51822166
2001-07-27,11.1185,11.1881,11.024,11.086,1516626.610345
2001-07-30,11.086,11.2845,11.0517,11.1547,1270873.1631313
2001-07-31,11.086,11.1547,11.024,11.0517,943250.10747334
2001-08-01,11.0517,11.1547,10.8265,11.1547,783487.99231227
2001-08-02,11.1881,11.5154,11.1881,11.4477,1283472.0345323
2001-08-03,11.4133,11.4477,11.2845,11.4133,1262903.2399068
2001-08-06,11.317,11.5154,11.317,11.4133,1282221.7888509
2001-08-07,11.2845,11.2845,11.1881,11.2492,917477.02110131
2001-08-08,11.1881,11.1881,10.8599,10.9219,1153124.7523842
2001-08-09,10.7587,10.8265,10.6633,10.7587,624683.73511664
2001-08-10,10.7912,10.9916,10.7912,10.8599,668853.14394524
2001-08-13,10.8265,10.8876,10.7244,10.7244,745482.82916497
2001-08-14,10.8265,11.0517,10.7587,10.9553,491908.27254639
2001-08-16,10.7912,10.8876,10.628,10.6958,1158094.2955704
2001-08-17,10.7587,10.7587,10.4658,10.5965,1034150.1996027
2001-08-20,10.4658,10.6958,10.4658,10.628,528469.31285301
2001-08-21,10.5612,10.8599,10.5612,10.7912,436007.72360278
2001-08-22,10.7912,11.1185,10.7587,11.0517,460087.26678864
2001-08-23,11.1185,11.3866,11.1185,11.2492,833594.23415423
2001-08-24,11.4133,11.482,11.3532,11.482,871644.46064126
2001-08-27,11.5765,11.7139,11.317,11.3532,746893.41649701
2001-08-28,11.3532,11.5154,11.2492,11.2492,1002409.8886626
2001-08-29,11.2845,11.3866,11.2492,11.3532,431160.79462011
2001-08-30,11.4477,11.5154,11.3866,11.4477,513799.6237937
2001-08-31,11.3866,11.6805,11.3532,11.6805,577759.17465659
2001-09-03,11.6805,12.0412,11.6805,11.9382,840473.20536335
2001-09-04,12.0412,12.2053,12.0412,12.1023,1205400.3224411
2001-09-05,11.9382,12.5947,11.9382,12.5947,1245479.4472007
2001-09-06,12.6624,13.0594,12.6624,12.6977,1942766.5105314
2001-09-07,12.4992,12.6624,12.1376,12.2053,1132962.575801
2001-09-10,12.0069,12.2664,11.775,11.9735,619162.9520073
2001-09-11,12.2053,12.3342,11.6805,11.7416,2082076.1573626
2001-09-12,11.4133,11.7416,11.1185,11.6118,1209552.4376042
2001-09-13,11.6118,11.878,11.6118,11.6452,1183086.6333819
2001-09-14,11.5498,11.6118,10.8265,11.024,1030432.9980672
2001-09-17,11.024,11.024,10.5612,10.8599,1113436.5258972
2001-09-18,10.8599,10.9916,10.7587,10.8876,781159.3704313
2001-09-19,11.024,11.2845,11.024,11.2845,1143994.7101579
2001-09-20,11.1881,11.2158,10.9553,10.9553,377059.6353118
2001-09-21,10.6958,10.8265,10.2998,10.4315,1191789.0978732
2001-09-24,10.628,10.6958,9.90473,9.97247,957439.81956528
2001-09-25,9.80835,9.97247,9.67858,9.90473,1111738.7907725
2001-09-26,9.97247,10.171,9.90473,10.171,979897.08252085
2001-09-27,10.171,10.2664,9.87037,10.0078,1388175.1324196
2001-09-28,10.1366,10.233,9.90473,10.1032,1076749.7274332
2001-10-01,10.1032,10.1366,10.0412,10.1032,698228.15354178
2001-10-02,10.1366,10.171,9.87037,10.1366,1333242.9212878
2001-10-03,10.1032,10.171,9.97247,10.0078,1554885.3857763
2001-10-04,10.171,10.3961,10.1366,10.2998,954617.59691657
2001-10-05,10.171,10.2664,10.1032,10.1032,351195.37427566
2001-10-08,10.0412,10.2664,10.0078,10.1366,412341.086367
2001-10-09,10.2998,10.8599,10.2998,10.7587,1313274.6218639
2001-10-10,10.9553,11.4133,10.8599,11.3866,2571237.6621547
2001-10-11,11.5498,12.1023,11.4133,11.7139,3445215.9846001
2001-10-12,11.482,11.6452,11.3532,11.5765,1861492.1573654
2001-10-15,11.2845,11.482,11.2845,11.3532,847860.44912525
2001-10-16,11.6452,12.0069,11.6452,12.0069,2462894.9135956
2001-10-17,12.2053,12.3685,11.7416,11.8093,3313570.2494771
2001-10-18,11.6118,11.7416,11.5498,11.6805,818790.40306037
2001-10-19,11.5498,11.6452,11.3532,11.5154,1259177.6544942
2001-10-22,11.482,11.7139,11.482,11.6118,428535.59308464
2001-10-23,11.7416,11.775,11.2158,11.2845,1935915.8349076
2001-10-24,11.1547,11.3532,11.086,11.2492,1469241.9846258
2001-10-25,11.5154,11.775,11.4133,11.482,1611409.4855837
2001-10-26,11.6805,12.2664,11.5498,12.0679,2582734.0537092
2001-10-29,12.0679,12.7321,12.0069,12.4305,3263617.0133933
2001-10-30,12.0679,12.5947,12.0679,12.233,3226164.1381538
2001-10-31,12.3027,12.3685,12.0412,12.233,1107663.1784885
2001-11-02,12.4305,12.4305,12.171,12.233,1300556.2802134
2001-11-05,12.1376,12.5345,12.1376,12.5345,1448876.4990215
2001-11-06,12.63,12.7588,12.4305,12.4639,1449300.9328027
2001-11-07,12.4305,12.5345,12.2053,12.4992,1001443.64682
2001-11-08,12.4992,12.6977,12.3685,12.6977,1238506.1573735
2001-11-09,12.567,12.8275,12.567,12.6624,1585079.9193652
2001-11-12,12.7922,12.8952,12.3342,12.3962,1307293.7734955
2001-11-13,12.6977,12.8609,12.63,12.8609,1577161.3473883
2001-11-14,12.9916,13.4477,12.8609,13.025,3950709.2820983
2001-11-15,12.9916,13.0861,12.7321,12.7321,1140596.0959545
2001-11-16,12.7321,12.8952,12.63,12.6977,654889.79653659
2001-11-19,12.7922,12.9563,12.7321,12.9563,775960.31860795
2001-11-20,12.8952,12.9219,12.7321,12.8609,572702.64874495
2001-11-21,12.8609,12.8609,12.3027,12.3027,1511944.2149515
2001-11-22,12.2664,12.4992,12.171,12.4639,2052456.9673438
2001-11-23,12.5345,12.63,12.3027,12.4639,615034.94049104
2001-11-26,12.4639,12.6624,12.4305,12.567,476467.26678843
2001-11-27,12.4639,12.5947,12.4639,12.4992,576120.12667197
2001-11-28,12.4639,12.4639,12.2053,12.3027,1087082.8560319
2001-11-29,12.2053,12.3685,12.1376,12.3027,438424.37619392
2001-11-30,12.233,12.3962,12.1376,12.1376,482994.11515687
2001-12-03,12.0412,12.2664,12.0069,12.1376,316814.14203043
2001-12-04,12.4639,12.5947,12.3685,12.5345,933042.73703201
2001-12-05,12.5947,12.5947,12.2664,12.567,1099155.6391412
2001-12-06,12.63,12.6624,12.5345,12.567,1197653.619946
2001-12-07,12.4992,12.63,12.3962,12.567,842763.05181246
2001-12-10,12.4639,12.5947,12.4305,12.4639,1063916.1074718
2001-12-11,12.4305,12.567,12.2664,12.5345,1229369.8272393
2001-12-12,12.4639,12.5345,12.3685,12.4305,491456.59116443
2001-12-13,12.4639,12.4992,12.2053,12.2053,1142659.5777203
2001-12-14,12.0679,12.3685,11.9735,12.3342,752312.54509578
2001-12-17,12.233,12.3962,12.2053,12.3342,666773.94240976
2001-12-18,12.2664,12.4305,12.171,12.4305,628212.29941602
2001-12-19,12.3962,12.6624,12.3027,12.5345,951492.50670548
2001-12-20,12.4639,12.5345,12.3685,12.4305,410368.7792653
2001-12-21,12.2664,12.3685,12.171,12.2664,855636.49519041
2001-12-27,12.233,12.3685,12.233,12.3685,216894.04606244
2001-12-28,12.3342,12.5947,12.3342,12.5947,525728.8330066
2001-12-31,12.4305,12.567,12.4305,12.4639,388351.66986059
2002-01-02,12.3342,12.63,12.3342,12.63,798012.01150594
2002-01-03,12.7588,13.6452,12.7588,13.6452,2788363.3128236
2002-01-04,13.9124,14.4315,13.5784,13.7769,2722368.5757803
2002-01-07,13.6452,14.172,13.5164,13.9735,1812504.1151396
2002-01-08,13.7769,14.172,13.5784,13.7769,2054157.8464224
2002-01-09,13.6452,14.2998,13.5164,14.2397,2943516.3915164
2002-01-10,14.0412,14.8953,13.7769,13.8447,3331393.3243329
2002-01-11,13.9124,14.1033,13.6452,14.0412,1169034.2072785
2002-01-14,13.9124,13.9124,13.5784,13.7769,1044700.2610229
2002-01-15,13.6452,13.9124,13.6452,13.9124,615831.40882117
2002-01-16,13.7769,14.0412,13.713,13.8447,503393.13626985
2002-01-17,14.0412,14.1033,13.8447,14.1033,787822.45680358
2002-01-18,14.1033,14.1033,13.8447,13.9735,425555.12475454
2002-01-21,13.8447,13.9735,13.6452,13.8447,584606.70632637
2002-01-22,13.7769,14.172,13.7769,14.172,2046091.5086106
2002-01-23,14.1033,14.2397,13.9735,13.9735,1157606.9827105
2002-01-24,13.9735,14.4315,13.9124,14.2998,1970998.1688803
2002-01-25,14.172,14.7578,14.172,14.5689,3455351.0441009
2002-01-28,14.6281,14.8953,14.172,14.2397,1894282.5489197
2002-01-29,14.2397,14.4983,14.2397,14.4983,995654.57964156
2002-01-30,14.3704,14.4315,14.2397,14.2397,891998.4184145
2002-01-31,14.2998,14.7578,14.2998,14.6281,1454364.7946068
2002-02-01,14.7578,15.2235,14.6977,15.0241,4446057.0402493
2002-02-04,15.0241,15.0241,14.6977,14.7578,1971501.2015099
2002-02-05,14.6977,14.6977,14.172,14.4315,4320579.7427461
2002-02-06,14.3704,14.4983,14.0412,14.2397,1391541.259099
2002-02-07,14.1033,14.1033,13.1872,13.2502,3606344.6717381
2002-02-08,13.025,13.3857,12.7922,13.3179,3066867.3281751
2002-02-11,13.5784,14.1033,13.5164,14.1033,5775682.3185429
2002-02-12,14.1033,14.3704,13.713,13.7769,1641178.5374067
2002-02-13,13.7769,13.9735,13.7769,13.9735,406031.17082006
2002-02-14,13.9735,14.0412,13.7769,13.8447,1403422.2610182
2002-02-15,13.8447,14.0412,13.8447,13.8447,894311.3205258
2002-02-18,13.7769,13.9735,13.7769,13.8447,382406.45297008
2002-02-19,13.8447,13.8447,13.5784,13.713,998157.16697358
2002-02-20,13.6452,13.6452,13.2502,13.5784,1137305.4241695
2002-02-21,13.6452,13.713,12.9219,12.9563,3303000.2763486
2002-02-22,12.8952,13.0594,12.7922,12.7922,1320681.7773341
2002-02-25,12.8609,12.9219,12.5345,12.8609,2017923.777325
2002-02-26,13.0861,13.0861,12.8609,12.8609,2414759.9308707
2002-02-27,13.025,13.0594,12.9219,13.025,2542043.9539017
2002-02-28,12.9916,13.025,12.7922,12.9219,701444.41841698
2002-03-01,12.7922,12.9916,12.7922,12.9916,484949.65450425
2002-03-04,13.1872,13.3179,12.7922,12.8609,1926864.3915296
2002-03-05,12.8952,12.9563,12.63,12.6977,926351.35507433
2002-03-06,12.7321,12.7321,12.4992,12.6977,853328.83300234
2002-03-07,12.6977,12.8609,12.63,12.7588,937421.21687841
2002-03-08,12.7588,12.8275,12.7321,12.7588,596938.34164291
2002-03-11,12.7321,12.7922,12.5947,12.5947,1319402.1880827
2002-03-12,12.4992,12.4992,12.3027,12.3342,733857.53549909
2002-03-13,12.3342,12.63,12.2664,12.5345,1112364.4376055
2002-03-14,12.5947,12.5947,12.3962,12.3962,301642.46832621
2002-03-15,12.3685,12.4305,12.2053,12.2664,1042166.2341515
2002-03-18,12.3342,12.3962,12.233,12.3027,177696.27638924
2002-03-19,12.2664,12.2664,11.878,11.878,1443042.3685033
2002-03-20,11.878,12.1376,11.7416,12.1376,838495.65833842
2002-03-21,12.1376,12.2664,12.0679,12.2053,621128.97120114
2002-03-22,12.2664,12.4639,12.1376,12.3962,439833.91554131
2002-03-25,12.3962,12.4639,12.1376,12.3342,358427.51631012
2002-03-26,12.2053,12.3685,12.1376,12.2664,540424.72168203
2002-03-27,12.3962,12.3962,12.3027,12.3962,927416.10747354
2002-03-28,12.4305,12.4305,12.233,12.233,491086.65258478
2002-04-02,12.171,12.3342,11.9382,12.0069,517661.44721016
2002-04-03,11.9048,12.0412,11.8093,11.9735,601426.85987702
2002-04-04,11.9735,12.0412,11.9382,12.0412,520130.49903354
2002-04-05,12.0412,12.233,12.0412,12.2053,1798116.3339497
2002-04-08,12.2664,12.3962,12.171,12.233,2004011.781164
2002-04-09,12.3962,12.4305,12.2664,12.3962,866171.88482559
2002-04-10,12.3342,12.3685,12.1023,12.2053,1488171.7312666
2002-04-11,12.2053,12.2053,11.9735,12.0069,1040634.0806007
2002-04-12,12.0069,12.0412,11.878,12.0412,578382.72552031
2002-04-15,12.0679,12.3685,11.9048,12.3342,531014.86755547
2002-04-16,12.3685,12.4305,12.2664,12.3342,599927.19385016
2002-04-17,12.3962,12.3962,12.1023,12.1023,947339.34355774
2002-04-18,12.1023,12.233,11.9735,12.1376,336186.13819141
2002-04-19,12.0412,12.0679,11.9048,12.0679,521950.84836173
2002-04-22,12.0069,12.3027,11.9735,12.2053,404863.71592564
2002-04-23,12.2053,12.3342,12.1376,12.171,810610.88290693
2002-04-24,12.1376,12.233,12.1376,12.171,622139.22839882
2002-04-25,12.171,12.171,12.0069,12.0679,793001.59691867
2002-04-26,12.0412,12.171,12.0069,12.1376,932646.59883624
2002-04-29,12.0679,12.1376,12.0069,12.1376,357061.99231781
2002-04-30,12.1376,12.1376,11.9382,12.0679,692251.49711192
2002-05-02,11.9735,12.0679,11.878,12.0069,696402.56429037
2002-05-06,11.9735,12.0679,11.9048,11.9735,331857.96160797
2002-05-07,12.0069,12.0679,11.878,11.9382,900374.95968119
2002-05-08,12.0679,12.2053,11.9735,12.1023,1358743.5316522
2002-05-09,12.2053,12.233,12.0069,12.0679,405704.19961085
2002-05-10,12.0679,12.0679,11.8093,11.9382,986684.87906586
2002-05-13,11.9382,12.1376,11.9048,12.1376,298136.95968902
2002-05-14,12.0069,12.1376,12.0069,12.1376,977887.04797193
2002-05-15,12.1023,12.1376,12.0069,12.1023,858287.89634201
2002-05-16,12.0412,12.4639,12.0412,12.3342,1890689.0095723
2002-05-17,12.7321,13.1204,12.567,12.6624,3410974.1343127
2002-05-20,12.7588,12.8275,12.4992,12.63,1259613.6161065
2002-05-21,12.63,12.7588,12.3962,12.7321,1920533.5162898
2002-05-22,12.6977,12.7321,12.4992,12.567,765333.75430867
2002-05-23,12.4992,12.6624,12.4992,12.5947,327057.14394968
2002-05-24,12.5947,13.025,12.5345,13.025,1494193.4510362
2002-05-27,12.9219,13.1872,12.8609,12.8609,1679646.909767
2002-05-28,12.8952,13.0594,12.6624,12.6624,651770.99423337
2002-05-29,12.6624,12.9219,12.6624,12.9219,808899.5239818
2002-05-31,12.8952,12.9563,12.7922,12.8952,814573.31284929
2002-06-03,12.8952,13.0861,12.8275,13.0861,891843.31668706
2002-06-04,12.9916,13.3179,12.9916,13.025,925085.38962329
2002-06-05,13.0861,13.3857,12.9916,13.3179,1223560.8483526
2002-06-06,13.4477,13.713,13.3857,13.5164,1761239.850265
2002-06-07,13.2502,13.4477,13.1872,13.3857,703417.77350333
2002-06-10,13.3857,13.5164,13.3179,13.4477,358111.02494736
2002-06-11,13.3179,13.5164,13.3179,13.4477,722020.54893495
2002-06-12,13.3857,13.3857,13.1872,13.1872,888742.3301228
2002-06-13,13.2502,13.5784,13.1872,13.3179,2430286.8713695
2002-06-14,13.2502,13.3179,12.8609,12.8609,2190973.2897988
2002-06-17,12.8952,12.9916,12.5947,12.6977,825428.33780117
2002-06-18,12.6977,12.7922,12.4305,12.5947,1429431.1439353
2002-06-19,12.3962,12.4639,12.3027,12.4305,720320.71784092
2002-06-20,12.3962,12.567,12.3685,12.4639,705859.57772595
2002-06-21,12.3962,12.7321,12.3342,12.7321,980173.7504671
2002-06-24,12.63,12.7321,12.3685,12.3962,536121.69673007
2002-06-25,12.4639,12.5345,12.0069,12.0412,1281697.7965284
2002-06-26,11.7139,11.878,11.6118,11.7139,1758364.1803994
2002-06-27,11.8093,12.0679,11.8093,11.9735,1537707.8694618
2002-06-28,12.1023,12.1376,11.6805,11.7416,1450248.3109216
2002-07-01,11.6805,12.0069,11.6118,11.7416,1026310.2264742
2002-07-02,11.7416,11.878,11.4133,11.6452,1484626.3992129
2002-07-03,11.4477,11.8437,11.086,11.8093,2054769.869455
2002-07-04,11.8437,11.9735,11.5498,11.5498,1003846.6756107
2002-07-05,11.775,11.878,11.5498,11.5765,889690.75622643
2002-07-08,11.7416,11.7416,11.482,11.5154,443645.43569481
2002-07-09,11.5765,11.6805,11.5498,11.5765,418704.44913083
2002-07-10,11.6805,11.7139,11.3532,11.4477,1249620.0345327
2002-07-11,11.3532,11.3532,11.1881,11.2158,815711.42417365
2002-07-12,11.3866,11.4133,11.1547,11.1881,717622.1573803
2002-07-15,11.1881,11.2158,11.024,11.1547,654511.47407978
2002-07-16,11.1881,11.2492,11.0517,11.1547,532467.37427331
2002-07-17,11.2492,11.5498,11.1547,11.5498,704087.43569142
2002-07-18,11.5498,11.6118,11.1547,11.1881,642125.34356171
2002-07-19,11.086,11.1185,10.8876,10.9916,750015.36275416
2002-07-22,10.9219,10.9219,10.7587,10.7587,1068588.0230187
2002-07-23,11.086,11.1185,10.7587,11.024,1097780.6832871
2002-07-24,10.9553,10.9916,10.5612,10.5612,1467467.746622
2002-07-25,10.8265,10.8876,10.5002,10.6958,1407729.4779088
2002-07-26,10.6958,11.024,10.6633,11.024,1293012.8867394
2002-07-29,11.024,11.0517,10.8876,11.0517,582569.42417669
2002-07-30,11.1185,11.1547,10.9219,10.9219,677841.70824454
2002-07-31,10.9219,11.3866,10.8599,10.8599,1048224.6333837
2002-08-01,10.9219,11.1547,10.9219,10.9916,768364.52590172
2002-08-02,10.9916,11.0517,10.9219,11.024,1000539.2360714
2002-08-05,10.9916,10.9916,10.8265,10.9916,618371.7236004
2002-08-06,10.8599,11.024,10.7912,10.9916,336412.5028747
2002-08-07,11.024,11.1185,10.7912,10.7912,894009.50094807
2002-08-08,10.8599,11.024,10.8599,10.9219,827200.47983569
2002-08-09,10.9916,11.0517,10.8876,10.9553,337372.45680943
2002-08-12,10.9219,10.9553,10.7912,10.8265,200997.16698395
2002-08-13,10.9219,11.086,10.7912,11.086,1143571.3243613
2002-08-14,11.024,11.086,10.8265,10.8876,1231898.6141874
2002-08-16,11.024,11.086,10.5002,10.5336,2030887.3473824
2002-08-19,10.5336,10.7244,10.3685,10.3685,1307381.8042056
2002-08-20,10.5002,10.5336,10.0412,10.0412,1472897.3550672
2002-08-21,10.1366,10.9916,10.1366,10.9219,5984906.1649894
2002-08-22,11.0517,11.086,10.8599,10.8876,1968568.9404734
2002-08-23,10.8265,11.0517,10.8265,10.8599,630188.7984563
2002-08-26,11.0517,11.1185,10.9219,11.1185,447688.56045483
2002-08-27,11.1547,11.7416,11.1185,11.5765,1491011.7696543
2002-08-28,11.5498,11.6452,11.2492,11.3866,1507660.0537232
2002-08-29,11.317,11.3532,10.9916,10.9916,1044032.6948041
2002-08-30,11.086,11.3532,11.024,11.2492,1035572.3147658
2002-09-02,11.317,11.5154,11.2845,11.3866,868457.53933612
2002-09-03,11.2158,11.2158,10.9553,11.0517,1193005.8080459
2002-09-04,10.9916,11.1881,10.8876,11.1185,1224441.1554543
2002-09-05,11.024,11.1547,10.9553,10.9553,306915.92705935
2002-09-06,11.0517,11.3532,10.9916,11.2492,566339.28598112
2002-09-09,11.2845,11.3532,11.1881,11.317,352115.50479389
2002-09-10,11.4133,11.5498,11.3866,11.482,1252541.8157227
2002-09-11,11.5154,11.6118,11.3866,11.5154,809407.79653458
2002-09-12,11.4477,11.4477,11.1881,11.3532,642805.48559625
2002-09-13,11.1881,11.317,11.1547,11.1547,562564.44529019
2002-09-16,11.1547,11.3532,11.1185,11.2492,875046.2187986
2002-09-17,11.4477,11.6452,11.2845,11.2845,1605732.5527622
2002-09-18,11.2158,11.2492,11.024,11.0517,984956.75238642
2002-09-19,11.1547,11.2158,10.9916,10.9916,995469.08635942
2002-09-20,11.086,11.1881,10.9916,11.0517,1282228.0767588
2002-09-23,11.1547,11.1547,10.9219,10.9553,918384.5758038
2002-09-24,10.9553,10.9553,10.5612,10.6633,1423393.7043961
2002-09-25,10.6958,11.024,10.6633,10.9553,1424056.0306917
2002-09-26,11.024,11.086,10.6633,10.7912,1400980.4567956
2002-09-27,10.8265,10.8265,10.628,10.7587,892905.97311699
2002-09-30,10.6958,10.6958,10.5612,10.628,2155550.3608165
2002-10-01,10.6633,10.7244,10.5965,10.5965,869770.66409618
2002-10-02,10.6958,10.7912,10.628,10.6633,975336.25334624
2002-10-03,10.6633,10.7912,10.5612,10.7912,704333.71208297
2002-10-04,10.7912,10.9219,10.7244,10.8265,557594.90210407
2002-10-07,10.628,10.8599,10.5965,10.7912,422144.98272004
2002-10-08,10.8599,10.9219,10.7587,10.8876,442531.42801728
2002-10-09,10.8876,11.024,10.8876,10.9916,554957.12475286
2002-10-10,11.0517,11.1547,10.8876,11.0517,1719838.1688836
2002-10-11,11.2158,11.4133,11.1881,11.317,1983225.0057324
2002-10-14,11.317,11.3532,11.1881,11.3532,804548.29173618
2002-10-15,11.482,11.6805,11.4477,11.5765,1400786.5796363
2002-10-16,11.5154,11.6452,11.4133,11.4133,1025478.1266661
2002-10-17,11.482,11.5154,11.4133,11.5154,513841.5431795
2002-10-18,11.5765,11.7139,11.5765,11.7139,1638684.3339518
2002-10-21,11.6805,11.878,11.6118,11.7416,1566063.1899988
2002-10-22,11.775,11.9382,11.7416,11.9048,985047.92705053
2002-10-23,11.9048,11.9735,11.6805,11.7139,815279.65449996
2002-10-24,11.7416,11.8093,11.6452,11.8093,396956.67177987
2002-10-25,11.7416,11.878,11.6805,11.7139,983255.87330775
2002-10-28,11.775,12.3342,11.775,12.2664,1876999.186156
2002-10-29,12.233,12.3342,12.1376,12.171,1298448.7830925
2002-10-30,12.1376,12.5345,12.1023,12.3685,1754399.6544877
2002-10-31,12.3027,12.5947,12.3027,12.5947,616999.91170023
2002-11-04,12.6624,12.7321,12.5345,12.567,528607.64682614
2002-11-05,12.5345,12.5947,12.3962,12.3962,565691.63147057
2002-11-06,12.4305,12.4992,12.2664,12.2664,1083948.333959
2002-11-07,12.3027,12.3962,12.3027,12.3342,650863.43953088
2002-11-08,12.3342,12.4639,12.3342,12.4639,806535.27062291
2002-11-12,12.4639,12.567,12.4305,12.5345,329921.28598419
2002-11-13,12.4639,12.567,12.4305,12.567,208017.61612014
2002-11-14,12.6624,12.9219,12.6624,12.8275,1702482.4951794
2002-11-15,12.7922,12.8275,12.2664,12.2664,1954358.2686886
2002-11-18,12.2664,12.3962,11.878,12.3027,917100.79461379
2002-11-19,12.2664,12.3685,12.1376,12.1376,1437988.9865456
2002-11-20,12.171,12.2053,12.0069,12.0679,1018545.7082401
2002-11-21,12.171,12.3685,12.1376,12.3342,2169461.3089929
2002-11-22,12.3685,12.4305,12.233,12.3685,1521782.6947979
2002-11-25,12.3962,12.6624,12.3027,12.6624,1489802.3953741
2002-11-26,12.5947,12.7321,12.4639,12.4992,1142213.1362615
2002-11-27,12.4639,12.7321,12.3685,12.6624,1399112.9481584
2002-11-28,12.6624,12.7321,12.5345,12.5345,749431.63530695
2002-11-29,12.5345,12.567,12.2664,12.2664,1761063.7888447
2002-12-02,12.2664,12.7588,12.2664,12.7321,1346170.8598673
2002-12-03,12.63,12.6977,12.4992,12.5345,1106584.8022889
2002-12-04,12.4305,12.5947,12.3342,12.3685,1071886.0306962
